PDB_ID	CHAIN_INDEX	ORIGINAL_CHAIN_ID	EXPECTED_PROTENIX_CHAIN_ID	ENTITY_ID	SEQUENCE_LENGTH	SEQUENCE_SHA256	NON_ACGU_COUNT	UNK_TOKEN_COUNT	EMBEDDING_METHOD	WINDOW_COUNT	WINDOW_STARTS	OUTPUT_PATH
7TDC	0	A	A	1	83	79dc9078a98d9e05e7a644ce8cd19e5a54fe597adc0f6f83a7cd865a4dbfab21	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TDC/rnafm_t12_residue_embeddings.pt
7TZR	0	X	A	1	80	f4d7e73ea2ea7690455566e1bdc377ee2212b8b4d218fa3a39b4cc6676202a59	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZR/rnafm_t12_residue_embeddings.pt
7TZR	1	Y	B	1	80	f4d7e73ea2ea7690455566e1bdc377ee2212b8b4d218fa3a39b4cc6676202a59	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZR/rnafm_t12_residue_embeddings.pt
7TZS	0	X	A	1	80	f4d7e73ea2ea7690455566e1bdc377ee2212b8b4d218fa3a39b4cc6676202a59	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZS/rnafm_t12_residue_embeddings.pt
7TZS	1	Y	B	1	80	f4d7e73ea2ea7690455566e1bdc377ee2212b8b4d218fa3a39b4cc6676202a59	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZS/rnafm_t12_residue_embeddings.pt
7TZT	0	A	A	1	83	79dc9078a98d9e05e7a644ce8cd19e5a54fe597adc0f6f83a7cd865a4dbfab21	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZT/rnafm_t12_residue_embeddings.pt
7TZU	0	A	A	1	83	79dc9078a98d9e05e7a644ce8cd19e5a54fe597adc0f6f83a7cd865a4dbfab21	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7TZU/rnafm_t12_residue_embeddings.pt
7U4A	0	A	A	1	72	e739e1426a61fd847153e41c8354f0eff05035a78c7a54d987ef3d23f7ebd184	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U4A/rnafm_t12_residue_embeddings.pt
7U87	0	A	A	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U87/rnafm_t12_residue_embeddings.pt
7U87	1	B	B	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U87/rnafm_t12_residue_embeddings.pt
7U88	0	A	A	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U88/rnafm_t12_residue_embeddings.pt
7U88	1	B	B	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U88/rnafm_t12_residue_embeddings.pt
7U89	0	A	A	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U89/rnafm_t12_residue_embeddings.pt
7U89	1	B	B	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U89/rnafm_t12_residue_embeddings.pt
7U8A	0	A	A	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8A/rnafm_t12_residue_embeddings.pt
7U8A	1	B	B	1	15	94cc75a911a8c354f7181903d71a3565048d2ecc63248f9e1e5a7db1acc89394	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8A/rnafm_t12_residue_embeddings.pt
7U8B	0	A	A	1	15	5b36f3894365953eeb762aec45834850b99ac568b74668708ca190126bb6dd97	2	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8B/rnafm_t12_residue_embeddings.pt
7U8B	1	B	B	1	15	5b36f3894365953eeb762aec45834850b99ac568b74668708ca190126bb6dd97	2	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7U8B/rnafm_t12_residue_embeddings.pt
7UCR	0	A	A	1	27	ef84716ab732e929d6b5daa79f8adf9bb4d157a50f3f8afa7abbf35283f18da8	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UCR/rnafm_t12_residue_embeddings.pt
7UGA	0	A	A	1	43	e683113e7d6a7cdefe317d45efc021498f5119f75d9b9f2c0a109bc4cd80afda	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UGA/rnafm_t12_residue_embeddings.pt
7UMC	0	A	A	1	70	b8c2058a61024b26cfd19e103e7d4da414aa6839654ec7a5e103bc5f1072a15a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UMC/rnafm_t12_residue_embeddings.pt
7UMD	0	A	A	1	40	16644b076912951ee1b0f9dd10f1531da1fd44baafc29ecd2a431107a45e0467	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UMD/rnafm_t12_residue_embeddings.pt
7UME	0	A	A	1	28	8e487e86688e51412137e08347794e3bf8290556559282272cadfd707149366f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UME/rnafm_t12_residue_embeddings.pt
7UQ6	0	B	A	1	86	10263f52803929670aa7759959b760f176e8f6fdc40e38e6562858c3544447ef	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UQ6/rnafm_t12_residue_embeddings.pt
7UR5	0	v	A	1	90	419ef6a41c2ce833c8813853f22d7f21b8bf1837e6e996b49b9e0c406de8eb54	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UR5/rnafm_t12_residue_embeddings.pt
7UR5	1	y	B	1	90	419ef6a41c2ce833c8813853f22d7f21b8bf1837e6e996b49b9e0c406de8eb54	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UR5/rnafm_t12_residue_embeddings.pt
7UR5	2	w	C	1	90	419ef6a41c2ce833c8813853f22d7f21b8bf1837e6e996b49b9e0c406de8eb54	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UR5/rnafm_t12_residue_embeddings.pt
7URI	0	y	A	1	90	a108a76c80b7961e671bc451131ef3eb3f60240562182cd2c4027d963fc5a4b6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7URI/rnafm_t12_residue_embeddings.pt
7URM	0	v	A	1	90	a108a76c80b7961e671bc451131ef3eb3f60240562182cd2c4027d963fc5a4b6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7URM/rnafm_t12_residue_embeddings.pt
7UVT	0	A	A	1	387	5a05b6394fd7b5393bda84484f1a428b1d7b73fba965d17c727fc4b52c0c868c	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UVT/rnafm_t12_residue_embeddings.pt
7UZ0	0	A	A	1	87	7e0e8b4edc15ff82496a10d88748af1cefcc5141e918322ab9c57dc2ee801da6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7UZ0/rnafm_t12_residue_embeddings.pt
7V06	0	A	A	1	43	698702b27cff094811be90c08c694beb6dd88430690da02fb7b13a2e01a129e5	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7V06/rnafm_t12_residue_embeddings.pt
7V9E	0	A	A	1	68	f6f351151670bbd54c3ba9a03be1252e76a576500489b8063f7a231edfc7195c	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7V9E/rnafm_t12_residue_embeddings.pt
7VFT	0	A	A	1	23	9731c6a3e81237838c68b08de85d4984ed0029263a26eb648626f78bcfa41501	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VFT/rnafm_t12_residue_embeddings.pt
7VNV	0	A	A	1	78	660c0d8e2b6a1f9adb3f56c4da5e1f808132924a4abd112cf26d0f5a7d33410a	3	2	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNV/rnafm_t12_residue_embeddings.pt
7VNV	1	B	B	1	78	660c0d8e2b6a1f9adb3f56c4da5e1f808132924a4abd112cf26d0f5a7d33410a	3	2	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNV/rnafm_t12_residue_embeddings.pt
7VNW	0	A	A	1	78	ace01d49cdffb93568aecbd5731e0619899d8299e83381b66831be389931be49	2	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNW/rnafm_t12_residue_embeddings.pt
7VNW	1	B	B	1	78	ace01d49cdffb93568aecbd5731e0619899d8299e83381b66831be389931be49	2	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7VNW/rnafm_t12_residue_embeddings.pt
7WI9	0	V	A	1	50	ca847a6a8e2aa4765dd48ce06162df88694a7f46c77d07685985d57f7b3906ff	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WI9/rnafm_t12_residue_embeddings.pt
7WIA	0	V	A	1	50	3fa16491fada84922bb631948352454c191d0c67cf2e4369fc41bdf9720a276a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIA/rnafm_t12_residue_embeddings.pt
7WIB	0	V	A	1	50	ca847a6a8e2aa4765dd48ce06162df88694a7f46c77d07685985d57f7b3906ff	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIB/rnafm_t12_residue_embeddings.pt
7WIE	0	V	A	1	50	ca847a6a8e2aa4765dd48ce06162df88694a7f46c77d07685985d57f7b3906ff	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIE/rnafm_t12_residue_embeddings.pt
7WIF	0	V	A	1	50	ca847a6a8e2aa4765dd48ce06162df88694a7f46c77d07685985d57f7b3906ff	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WIF/rnafm_t12_residue_embeddings.pt
7WII	0	V	A	1	50	ca847a6a8e2aa4765dd48ce06162df88694a7f46c77d07685985d57f7b3906ff	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7WII/rnafm_t12_residue_embeddings.pt
7XD3	0	N	A	1	426	1a749004d18c94e5da112955af398ebb41a1e3e56e415e039a7c3470d7f82eba	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD3/rnafm_t12_residue_embeddings.pt
7XD4	0	N	A	1	423	04355bf841bd087c94aaaef5013dfd4c96a78a2cd5fc6cc171ea6a8d18998cd8	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD4/rnafm_t12_residue_embeddings.pt
7XD5	0	N	A	1	400	ae52e7e1bf2bc54c5a2df7efb4376cae422ddf535d7f82519bdcc2ac75e942bc	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD5/rnafm_t12_residue_embeddings.pt
7XD5	1	A	B	2	6	1deecd12bdbc42d7848f769b5d73d2a7ce1ec7a867a79c9649407b632c8b12e1	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD5/rnafm_t12_residue_embeddings.pt
7XD6	0	N	A	1	434	20ef0c9f1a29e02bbf56e16fff8b4ea7c52a88ad4339bba582115add3383335e	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD6/rnafm_t12_residue_embeddings.pt
7XD6	1	A	B	2	25	352f4572287fbffb4e041e778c934c1ddbb9f8dc64083dc980907651770bccf2	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD6/rnafm_t12_residue_embeddings.pt
7XD7	0	N	A	1	405	bd564e8426f1b5e12afee8aad99ec3760a588accb54b28903b60cbd22f69a0b7	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XD7/rnafm_t12_residue_embeddings.pt
7XSK	0	N	A	1	388	e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSK/rnafm_t12_residue_embeddings.pt
7XSL	0	N	A	1	388	e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSL/rnafm_t12_residue_embeddings.pt
7XSM	0	N	A	1	388	e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSM/rnafm_t12_residue_embeddings.pt
7XSN	0	N	A	1	388	e4745529b919b4b6e7dfc9c651ebdf2ad076b2424f21e1324e9a6a41e1a57069	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7XSN/rnafm_t12_residue_embeddings.pt
7Y2B	0	S	A	1	13	6d13d8cbfe94d0380b6234b755ba85e47268a6bd879eea5dd2fffd013d0dcfa5	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y2B/rnafm_t12_residue_embeddings.pt
7Y2P	0	A	A	1	13	6d13d8cbfe94d0380b6234b755ba85e47268a6bd879eea5dd2fffd013d0dcfa5	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y2P/rnafm_t12_residue_embeddings.pt
7Y2P	1	B	B	2	13	d76969f8757b932c802ac5e77b4b722a2c34adf5db74f4c2c595d245dbb1ea8a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y2P/rnafm_t12_residue_embeddings.pt
7Y8P	0	A	A	1	12	7bd690e24d40cc2c291c3469d30dd8b2f204b53e0e19196cb532e7de83c6196d	3	3	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y8P/rnafm_t12_residue_embeddings.pt
7Y8P	1	B	B	1	12	7bd690e24d40cc2c291c3469d30dd8b2f204b53e0e19196cb532e7de83c6196d	3	3	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7Y8P/rnafm_t12_residue_embeddings.pt
7YC8	0	N	A	1	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YC8/rnafm_t12_residue_embeddings.pt
7YCG	0	B	A	1	11	6c8296846392cd3157954e6aa86d8327497a6718e06f022e29fff2b6d906434e	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCG/rnafm_t12_residue_embeddings.pt
7YCG	1	N	B	2	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCG/rnafm_t12_residue_embeddings.pt
7YCH	0	B	A	1	11	6c8296846392cd3157954e6aa86d8327497a6718e06f022e29fff2b6d906434e	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCH/rnafm_t12_residue_embeddings.pt
7YCH	1	N	B	2	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCH/rnafm_t12_residue_embeddings.pt
7YCI	0	B	A	1	6	ad708c034a57bf986d1e92b4408854077c3c9f353a424926dab5134f047b64cf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCI/rnafm_t12_residue_embeddings.pt
7YCI	1	N	B	2	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YCI/rnafm_t12_residue_embeddings.pt
7YG8	0	A	A	1	3	d6781df4d555c380f4340fb0b62e6fb0058d27e65391d0b5b622d4a308f5801f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG8/rnafm_t12_residue_embeddings.pt
7YG8	1	B	B	2	6	ad708c034a57bf986d1e92b4408854077c3c9f353a424926dab5134f047b64cf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG8/rnafm_t12_residue_embeddings.pt
7YG8	2	N	C	3	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG8/rnafm_t12_residue_embeddings.pt
7YG9	0	A	A	1	8	af25c525ca446cae3dc98bfa8813edf85cf270c0e6415041da893a7d7df3524a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG9/rnafm_t12_residue_embeddings.pt
7YG9	1	B	B	2	6	ad708c034a57bf986d1e92b4408854077c3c9f353a424926dab5134f047b64cf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG9/rnafm_t12_residue_embeddings.pt
7YG9	2	N	C	3	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YG9/rnafm_t12_residue_embeddings.pt
7YGA	0	A	A	1	8	af25c525ca446cae3dc98bfa8813edf85cf270c0e6415041da893a7d7df3524a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGA/rnafm_t12_residue_embeddings.pt
7YGA	1	B	B	2	6	ad708c034a57bf986d1e92b4408854077c3c9f353a424926dab5134f047b64cf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGA/rnafm_t12_residue_embeddings.pt
7YGA	2	N	C	3	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGA/rnafm_t12_residue_embeddings.pt
7YGB	0	B	A	1	11	88815980114b66c96e902b6c15318c75ffcdd4990bf09493526ba6b3441e7e20	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGB/rnafm_t12_residue_embeddings.pt
7YGB	1	N	B	2	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGB/rnafm_t12_residue_embeddings.pt
7YGB	2	A	C	3	3	d6781df4d555c380f4340fb0b62e6fb0058d27e65391d0b5b622d4a308f5801f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGB/rnafm_t12_residue_embeddings.pt
7YGC	0	A	A	1	3	d6781df4d555c380f4340fb0b62e6fb0058d27e65391d0b5b622d4a308f5801f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGC/rnafm_t12_residue_embeddings.pt
7YGC	1	B	B	2	11	88815980114b66c96e902b6c15318c75ffcdd4990bf09493526ba6b3441e7e20	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGC/rnafm_t12_residue_embeddings.pt
7YGC	2	N	C	3	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGC/rnafm_t12_residue_embeddings.pt
7YGD	0	A	A	1	3	d6781df4d555c380f4340fb0b62e6fb0058d27e65391d0b5b622d4a308f5801f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGD/rnafm_t12_residue_embeddings.pt
7YGD	1	B	B	2	6	ad708c034a57bf986d1e92b4408854077c3c9f353a424926dab5134f047b64cf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGD/rnafm_t12_residue_embeddings.pt
7YGD	2	N	C	3	393	4e87233dbe313110e2dd6d82cfef0412bd46109f7f9af33f752c0449d01246a6	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7YGD/rnafm_t12_residue_embeddings.pt
7ZFW	0	L5	A	1	3774	5b83e295907a5a17ec97f03c9217e92a5370e140886814d8caf8c94dbbbef596	0	0	sliding_window_uniform_mean	5	0,766,1532,2298,2752	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZFW/rnafm_t12_residue_embeddings.pt
7ZJ4	0	E	A	1	374	e113e5b915f73e777dc958ab552a355d8fa3f7efcffd0e7fb7b990fe0ba8d1ed	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZJ4/rnafm_t12_residue_embeddings.pt
7ZJ5	0	E	A	1	374	e113e5b915f73e777dc958ab552a355d8fa3f7efcffd0e7fb7b990fe0ba8d1ed	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/7ZJ5/rnafm_t12_residue_embeddings.pt
8AMG	0	A	A	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	1	B	B	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	2	C	C	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	3	D	D	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	4	E	E	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	5	F	F	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	6	G	G	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	7	H	H	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	8	I	I	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	9	J	J	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	10	K	K	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMG	11	L	L	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMG/rnafm_t12_residue_embeddings.pt
8AMI	0	A	A	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMI/rnafm_t12_residue_embeddings.pt
8AMI	1	B	B	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMI/rnafm_t12_residue_embeddings.pt
8AMJ	0	A	A	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMJ/rnafm_t12_residue_embeddings.pt
8AMJ	1	B	B	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMJ/rnafm_t12_residue_embeddings.pt
8AMK	0	A	A	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMK/rnafm_t12_residue_embeddings.pt
8AMK	1	B	B	1	9	f5c005dbc9421e9e20741dbd79a9ec6fee3bfbe26329d278c4dc4db143c02d17	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/8AMK/rnafm_t12_residue_embeddings.pt
